id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,odds
260629019,s:40~l:59~e:260629019~c:260629019,2006-06-30T00:00Z,0,True,False,False,False,[],2006-06-30T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847.0,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,260629019,2006,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,,
260629013,s:40~l:59~e:260629013~c:260629013,2006-06-30T02:00Z,0,True,False,False,False,[],2006-06-30T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029.0,260629013,2006,2,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
260630018,s:40~l:59~e:260630018~c:260630018,2006-06-30T23:00Z,0,True,False,False,False,[],2006-06-30T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,True,2160.0,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911.0,260630018,2006,2,2160.0,Mohegan Sun Arena,Uncasville,CT,10000.0,True,11213e,c5d646,,,
260630009,s:40~l:59~e:260630009~c:260630009,2006-06-30T23:30Z,0,True,False,False,False,[],2006-06-30T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826.0,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,False,780.0,260630009,2006,2,1830.0,Madison Square Garden,New York,NY,19763.0,False,000000,c7cfd4,,,
260630006,s:40~l:59~e:260630006~c:260630006,2006-07-01T02:30Z,0,True,False,False,False,[],2006-07-01T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,True,1949.0,260630006,2006,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,,
260701001,s:40~l:59~e:260701001~c:260701001,2006-07-01T22:00Z,0,True,False,False,False,[],2006-07-01T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,260701001,2006,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,
260701005,s:40~l:59~e:260701005~c:260701005,2006-07-01T23:00Z,0,True,False,False,False,[],2006-07-01T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,True,2160.0,260701005,2006,2,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,,
260701017,s:40~l:59~e:260701017~c:260701017,2006-07-02T00:00Z,0,True,False,False,False,[],2006-07-02T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780.0,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,1847.0,260701017,2006,2,,,,,,,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,
260701014,s:40~l:59~e:260701014~c:260701014,2006-07-02T02:00Z,0,True,False,False,False,[],2006-07-02T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029.0,260701014,2006,2,2184.0,KeyArena,Seattle,WA,17459.0,True,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,
260701006,s:40~l:59~e:260701006~c:260701006,2006-07-02T02:30Z,0,True,False,False,False,[],2006-07-02T02:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823.0,260701006,2006,2,1841.0,crypto.com Arena,Los Angeles,CA,19068.0,True,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,
260702004,s:40~l:59~e:260702004~c:260702004,2006-07-02T22:00Z,0,True,False,False,False,[],2006-07-02T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,260702004,2006,2,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,
260702011,s:40~l:59~e:260702011~c:260702011,2006-07-03T01:00Z,0,True,False,False,False,[],2006-07-03T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823.0,260702011,2006,2,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,,
